Dataset ID,Scenario ID,Scenario Type,Listing ID,Seller ID,Brand,Model,Product Name,Title,Description,Price,Marketplace Average Price,Price Deviation Percentage,Seller Rating,Seller Total Listings,Seller Violation Count,Duplicate Image,Duplicate Title,Image Match Category,AI Image Detected,Keyword Stuffing,Suspicious Word,Profanity,Adult Content,Illegal Product,Counterfeit,Category Mismatch,Title Description Mismatch,Spam Behavior,Risk Score,Risk Band,Confidence Score,Expected Result,Ground Truth,Reason,Business Rule,Acceptance Criteria,Created Date,Version,Remarks,__source_sheet__,is_intentional_null,Title_clean,Title_has_emoji,Description_clean,Description_has_emoji,Title_length,Description_length,Duplicate Image_flag,Duplicate Title_flag,Image Match Category_flag,AI Image Detected_flag,Keyword Stuffing_flag,Suspicious Word_flag,Profanity_flag,Adult Content_flag,Illegal Product_flag,Counterfeit_flag,Category Mismatch_flag,Title Description Mismatch_flag,Spam Behavior_flag,Category_Accessories,Category_Automotive Parts,Category_Books,Category_Camera,Category_Collectibles,Category_Computer,Category_Electronics,Category_Fashion,Category_Furniture,Category_Gaming,Category_Home Appliances,Category_Laptop,Category_Mobile Phone,Category_Musical Instruments,Category_Others,Category_Sports,Category_Stationery,Category_Tablet,Category_UnknownCategoryXYZ,Subcategory_Action Camera,Subcategory_Action Figure,Subcategory_Air Fryer,Subcategory_Alloy Wheel,Subcategory_Badminton Racket,Subcategory_Bag,Subcategory_Bed Frame,Subcategory_Belt,Subcategory_Bicycle,Subcategory_Bluetooth Speaker,Subcategory_Bookshelf,Subcategory_Brake Pad,Subcategory_Car Battery,Subcategory_Children Book,Subcategory_Chromebook,Subcategory_Coin,Subcategory_Comic,Subcategory_Console,Subcategory_Controller,Subcategory_DSLR,Subcategory_Desktop PC,Subcategory_Dining Table,Subcategory_Drone,Subcategory_Drum Set,Subcategory_Dumbbell Set,Subcategory_E-Reader,Subcategory_Engine Oil,Subcategory_Eraser,Subcategory_Feature Phone,Subcategory_Football,Subcategory_Game Disc,Subcategory_Gaming Chair,Subcategory_Gaming Headset,Subcategory_Gaming Laptop,Subcategory_Graphics Card,Subcategory_Guitar,Subcategory_Handmade,Subcategory_Headphones,Subcategory_Jacket,Subcategory_Jewelry,Subcategory_Keyboard,Subcategory_Keyboard Piano,Subcategory_Lens,Subcategory_MacBook,Subcategory_Men Shirt,Subcategory_Microwave,Subcategory_Mirrorless,Subcategory_Miscellaneous,Subcategory_Monitor,Subcategory_Mouse,Subcategory_Novel,Subcategory_Office Chair,Subcategory_Paper Clip,Subcategory_Pencil,Subcategory_Pet Supplies,Subcategory_Phone Case,Subcategory_Plant,Subcategory_Plastic Spoon,Subcategory_Power Bank,Subcategory_RAM,Subcategory_Refrigerator,Subcategory_Router,Subcategory_Rubber Band,Subcategory_Self-Help,Subcategory_Smartphone,Subcategory_Smartwatch,Subcategory_Sneakers,Subcategory_Sofa,Subcategory_Stamp,Subcategory_Sunglasses,Subcategory_Tablet,Subcategory_Textbook,Subcategory_Ticket,Subcategory_Tire,Subcategory_Trading Card,Subcategory_Treadmill,Subcategory_Tripod,Subcategory_Ukulele,Subcategory_Ultrabook,Subcategory_Vacuum Cleaner,Subcategory_Vinyl Record,Subcategory_Violin,Subcategory_Wallet,Subcategory_Wardrobe,Subcategory_Washing Machine,Subcategory_Watch,Subcategory_Women Dress,Subcategory_Yoga Mat,Condition_Fair,Condition_Good,Condition_Like New,Condition_New,Condition_Poor,Image Quality_Blurry,Image Quality_High,Image Quality_Low,Image Quality_Medium,ai_category,ai_risk_level,ai_status,text_full
DS024619,SC024619,DESCRIPTION_ANOMALY,LST-024619,SEL-01290,Xiaomi,Reno 11,Xiaomi Reno 11,ขาย Xiaomi Reno 11 Feature Phone Good ถูกๆ งานแท้,"Actually this is a Asus product, not Xiaomi. fast shipping.",12960.86,14580,-11.11,3.3,33,0,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,79,High Risk,0.87,REVIEW,MISLEADING_DESCRIPTION,Title advertises Xiaomi Reno 11 but description references Asus (BR005).,BR005,AC001,2025-07-19 04:07:41,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Xiaomi Reno 11 Feature Phone Good ถูกๆ งานแท้,0,"Actually this is a Asus product, not Xiaomi. fast shipping.",0,49,59,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,NORMAL,LOW,APPROVED,"ขาย Xiaomi Reno 11 Feature Phone Good ถูกๆ งานแท้ Actually this is a Asus product, not Xiaomi. fast shipping."
DS024620,SC024620,NORMAL,LST-024620,SEL-02117,Dell,Legion 5,Dell Legion 5,Dell Legion 5 Gaming Laptop - New condition for sale,Selling Dell Legion 5 Gaming Laptop. Condition: New. self  pick up available.,9318.11,8780,6.13,5.0,148,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,3,Normal,0.88,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2025-10-24 01:33:27,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Dell Legion 5 Gaming Laptop - New condition for sale,0,Selling Dell Legion 5 Gaming Laptop. Condition: New. self pick up available.,0,52,76,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,NORMAL,LOW,APPROVED,Dell Legion 5 Gaming Laptop - New condition for sale Selling Dell Legion 5 Gaming Laptop. Condition: New. self pick up available.
DS024621,SC024621,DUPLICATE,LST-024621,SEL-01846,Dell,ROG Strix,Dell ROG Strix,ขาย Dell ROG Strix Chromebook สภาพมือสองดีมาก ราคาเป็นกันเอง 🔥 👍 💯,ขาย Dell ROG Strix Chromebook สภาพมือสองดีมาก ประกันเหลือ สนใจทักแชทได้เลยค่ะ,34713.83,39920,-13.04,4.5,309,0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,69,Medium Risk,0.72,REVIEW,DUPLICATE_LISTING,Same seller re-posted an identical image under a different title (BR007).,BR007,AC001,2025-10-23 14:38:55,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Dell ROG Strix Chromebook สภาพมือสองดีมาก ราคาเป็นกันเอง,1,ขาย Dell ROG Strix Chromebook สภาพมือสองดีมาก ประกันเหลือ สนใจทักแชทได้เลยค่ะ,0,60,77,1,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,NORMAL,LOW,APPROVED,ขาย Dell ROG Strix Chromebook สภาพมือสองดีมาก ราคาเป็นกันเอง ขาย Dell ROG Strix Chromebook สภาพมือสองดีมาก ประกันเหลือ สนใจทักแชทได้เลยค่ะ
DS024622,SC024622,BOUNDARY,LST-024622,SEL-01366,H&M,Ultraboost,H&M Ultraboost,H&M Ultraboost Men Shirt - Like New condition for sale 💻 🔥 ⭐️,Selling H&M Ultraboost Men Shirt. Condition: Like New. no scratches.,14160.0,4720,200.0,4.0,51,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,49,Low Risk,0.71,REVIEW,BOUNDARY,Price sits exactly at the high-deviation threshold (300% of average).,BR002,AC001,2025-07-21 01:54:01,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,H&M Ultraboost Men Shirt - Like New condition for sale ⭐️,1,Selling H&M Ultraboost Men Shirt. Condition: Like New. no scratches.,0,57,68,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,NORMAL,LOW,APPROVED,H&M Ultraboost Men Shirt - Like New condition for sale ⭐️ Selling H&M Ultraboost Men Shirt. Condition: Like New. no scratches.
DS024623,SC024623,EDGE,LST-024623,SEL-00657,Casio,CT-S300,Casio CT-S300,ขาย Casio CT-S300 Ukulele สภาพพอใช้ ราคาเป็นกันเอง,ขาย Casio CT-S300 Ukulele สภาพพอใช้ ไม่แก้ราคา สนใจทักแชทได้เลยค่ะ,26683.37,25710,3.79,0.0,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,43,Low Risk,0.61,REVIEW,EDGE_CASE,Cold-start seller with no listing or rating history.,BR000,AC001,2025-12-10 19:43:00,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,True,ขาย Casio CT-S300 Ukulele สภาพพอใช้ ราคาเป็นกันเอง,0,ขาย Casio CT-S300 Ukulele สภาพพอใช้ ไม่แก้ราคา สนใจทักแชทได้เลยค่ะ,0,50,66,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,NORMAL,LOW,APPROVED,ขาย Casio CT-S300 Ukulele สภาพพอใช้ ราคาเป็นกันเอง ขาย Casio CT-S300 Ukulele สภาพพอใช้ ไม่แก้ราคา สนใจทักแชทได้เลยค่ะ
DS024624,SC024624,NORMAL,LST-024624,SEL-01359,Xiaomi,iPad Air 5,Xiaomi iPad Air 5,ขาย Xiaomi iPad Air 5 E-Reader Fair ถูกๆ ปกศ ⭐️,"Selling Xiaomi iPad Air 5 มือสอง สภาพนางฟ้า, smooth trade มือ1",13016.6,12140,7.22,4.3,70,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,3,Normal,0.9,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2025-12-11 06:49:58,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Xiaomi iPad Air 5 E-Reader Fair ถูกๆ ปกศ ⭐️,0,"Selling Xiaomi iPad Air 5 มือสอง สภาพนางฟ้า, smooth trade มือ1",0,47,62,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,NORMAL,LOW,APPROVED,"ขาย Xiaomi iPad Air 5 E-Reader Fair ถูกๆ ปกศ ⭐️ Selling Xiaomi iPad Air 5 มือสอง สภาพนางฟ้า, smooth trade มือ1"
DS024625,SC024625,NORMAL,LST-024625,SEL-00986,Nanmeebooks,Special Edition,Nanmeebooks Special Edition,ขาย Nanmeebooks Special Edition Comic สภาพมือสองดีมาก ราคาเป็นกันเอง,ขาย Nanmeebooks Special Edition Comic สภาพมือสองดีมาก จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ,337.0,360,-6.39,3.3,7,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,10,Normal,0.88,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2025-12-03 13:49:34,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Nanmeebooks Special Edition Comic สภาพมือสองดีมาก ราคาเป็นกันเอง,0,ขาย Nanmeebooks Special Edition Comic สภาพมือสองดีมาก จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ,0,68,87,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,NORMAL,LOW,APPROVED,ขาย Nanmeebooks Special Edition Comic สภาพมือสองดีมาก ราคาเป็นกันเอง ขาย Nanmeebooks Special Edition Comic สภาพมือสองดีมาก จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ
DS024626,SC024626,PROHIBITED_PRODUCT,LST-024626,SEL-02763,Handmade,Custom Made,Handmade Custom Made,Controlled Prescription Drugs,Selling controlled prescription drugs. smooth trade,136.97,130,5.36,4.7,1161,0,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,97,Critical,0.98,REJECT,PROHIBITED_PRODUCT,Listing matches a prohibited-goods keyword pattern (BR010).,BR010,AC001,2026-07-28 06:01:13,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Controlled Prescription Drugs,0,Selling controlled prescription drugs. smooth trade,0,29,51,0,0,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,WEAPON,HIGH,BLOCKED,Controlled Prescription Drugs Selling controlled prescription drugs. smooth trade
DS024627,SC024627,NEGATIVE,LST-024627,SEL-02991,SE-ED,Vol.1,SE-ED Vol.1,ขาย SE-ED Vol.1 Novel สภาพไม่ดี ราคาเป็นกันเอง,ขาย SE-ED Vol.1 Novel สภาพไม่ดี ไม่แก้ราคา สนใจทักแชทได้เลยค่ะ,569.89,620,-8.08,3.8,30,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,33,Low Risk,0.54,REVIEW,INVALID_INPUT,Category value is not part of the controlled taxonomy.,BR000,AC001,2025-01-21 18:56:22,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,True,ขาย SE-ED Vol.1 Novel สภาพไม่ดี ราคาเป็นกันเอง,0,ขาย SE-ED Vol.1 Novel สภาพไม่ดี ไม่แก้ราคา สนใจทักแชทได้เลยค่ะ,0,46,62,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,NORMAL,LOW,APPROVED,ขาย SE-ED Vol.1 Novel สภาพไม่ดี ราคาเป็นกันเอง ขาย SE-ED Vol.1 Novel สภาพไม่ดี ไม่แก้ราคา สนใจทักแชทได้เลยค่ะ
DS024628,SC024628,DUPLICATE,LST-024628,SEL-01635,Bridgestone,18-inch,Bridgestone 18-inch,ขาย Bridgestone 18-inch Alloy Wheel Good ถูกๆ BNIB,"Selling Bridgestone 18-inch มือสอง ของแท้ 100%,, trusted seller งานแท้",465.66,420,10.87,4.6,73,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,57,Medium Risk,0.71,REVIEW,DUPLICATE_LISTING,Same seller re-posted an identical image under a different title (BR007).,BR007,AC001,2026-07-16 19:14:26,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Bridgestone 18-inch Alloy Wheel Good ถูกๆ BNIB,0,"Selling Bridgestone 18-inch มือสอง ของแท้ 100%,, trusted seller งานแท้",0,50,70,1,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,NORMAL,LOW,APPROVED,"ขาย Bridgestone 18-inch Alloy Wheel Good ถูกๆ BNIB Selling Bridgestone 18-inch มือสอง ของแท้ 100%,, trusted seller งานแท้"
DS024629,SC024629,PRICE_ANOMALY,LST-024629,SEL-00226,Panasonic,V15 Detect,Panasonic V15 Detect,ขาย Panasonic V15 Detect Refrigerator Poor ถูกๆ มือ2,"Selling Panasonic V15 Detect มือสอง เจ้าของขายเอง, negotiable price LN",370.0,10830,-96.58,4.6,45,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,85,High Risk,0.89,REJECT,PRICE_ANOMALY,"Price is implausibly low for a high-value item, consistent with a scam pattern (BR003).",BR003,AC001,2026-06-14 07:00:24,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Panasonic V15 Detect Refrigerator Poor ถูกๆ มือ2,0,"Selling Panasonic V15 Detect มือสอง เจ้าของขายเอง, negotiable price LN",0,52,70,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,NORMAL,LOW,APPROVED,"ขาย Panasonic V15 Detect Refrigerator Poor ถูกๆ มือ2 Selling Panasonic V15 Detect มือสอง เจ้าของขายเอง, negotiable price LN"
